StoryID,StoryText,StoryNext,StoryResult,StoryInterval,Sprite,AfterInterval,AcvUpdate,EndingTrigger
M5_23,"“솔직히 말하면, 썩 믿음이 가진 않아.”$당신은 가슴을 팡팡 두드리며, 의심스러운 눈초리를 한 재희의 불만을 들었습니다.$그러니까… 작년에도 축제 자리를 양보했어서, 이번에도 구석이라면 곤란하다는거죠?$“이번 토론 주점에는 독고윤정 교수님이 특별 손님으로 오시기로 해서 양보는 어려워.” ",m5_28&m5_29,성+1,0,null,-,-,0
M5_24,"“...학점 말하는거야?”$당신은 속으로 혀를 차며, 트렌드에 뒤쳐진 재희의 불만을 들었습니다.$그러니까… 작년에도 축제 자리를 양보했어서, 이번에도 구석이라면 곤란하다는거죠?$“이번 토론 주점에는 독고윤정 교수님이 특별 손님으로 오시기로 해서 양보는 어려워.” ",m5_28&m5_29,성-1,0,null,-,-,0
M5_25,“하하하. 우리 행사가 학술적인 느낌이 강해서 별 소용이 없더라고.”,m5_29,-,0,null,-,-,0
M5_26,“...가산점이라. 그런 걸 수단으로 써도 될까?”$가산점에 대해선 고려도 안 해본 눈치군요. 그동안 왜 인기가 없었는지 알 것 같습니다. 어찌됐든 비장의 카드를 꺼낼 거라면 지금이 타이밍인 것 같네요.,m5_30&m5_31,-,0,null,-,-,0
M5_27,"당신은 가산점의 중요성에 대해서 열정적으로 논했고, 듣고 있던 이재희의 얼굴에선 점점 미소가 사라졌습니다.$$“그럼 교수님을 어떻게 설득하면 될까?”$$당신은 교수님과 토론 후 인증서를 작성하는 방법에 대해서 얘기합니다. $추후 교수님이 판단할 문제지만, 상관 없습니다. 재희는 인기를 끌 수 있다면 뭐든 괜찮아보이니까요.",m5_32,성+1,0,null,-,-,0
M5_28,"당신은 더듬거리며 가산점의 중요성을 얘기했습니다.$그 내용들은 당신의 힘겨운 학교생활일 뿐이지만, 미심쩍게 듣던 재희가 고민에 빠지게 할 정도는 되었죠.",m5_32,-,0,null,-,-,0
M5_29, “내 얼굴에 뭐라도 묻었어? 뭐… 잘생김이라던가?”,m5_33&m5_34,-,0,null,-,-,0
M5_30,"“내가 잘생긴 건… 어… 어디 아픈 건 아니지..? 숨을 왜 그렇게… 자, 잠시만 그렇게 쳐다보지 말아줄래?”$여유롭던 이재희의 얼굴이 붉게 변합니다.",m5_35&m5_36,-,0,null,-,-,0
M5_31,"“어어…!! 내가 사실 급한 일이 있어서!!! 다음에 얘기하자”$허둥대던 그는 뒷걸음질을 치더니 홱 떠나버렸습니다.$잠시 후 나타난 전 솔이 재희선배는 어디갔냐며 물었지만, 뭐 그건 이제 중요하지 않죠.$한 번 어깨를 들썩인 당신은 자리를 뜹니다.",m5_37,지+1,0,null,-,-,0
M5_32,"“솔직히 나도 내 얼굴은 좀 부담스러울 때가 있어. 얼굴도 잘생겨, 공부도 잘해, 돈도 잘 벌어, 키도… 음… 키는…”$당신은 썩은 미소를 지으며 건성으로 고개를 끄덕입니다.$“아무튼 나르시시즘 이란 용어가 왜 존재하는지, 그 이유를 알 것 같기도 해.”$아무래도 이 사람을 설득하는 건 불가능해보이네요. 한 숨을 내쉰 당신은 몰래 자리를 뜹니다. (정신력 -1)",m5_37,정-1,0,null,-,-,0
M6_1,"당신은 설 원과 함께 내일 있을 축제 준비에 한창인 학생들과 부스들을 점검합니다.$“공연장, 극장, 도서관 주변도 확인했어. 다 둘러본건가?”$그런데 저기 저 사람은 뭐죠?$누가봐도 수상해보이는 검은 로브를 뒤집어쓰고, 계단 뒤 구석에 쪼그려 앉아 무언가에 열중하고 있습니다. ",m6_1&m6_2,-,0,null,-,-,0
M6_2,당신이 이쪽으로 접근하는 것을 눈치챈 모양입니다. 수상한 자가 황급히 달아납니다.$“잡아!”$설 원이 다급히 소리칩니다. 갈림길이 나왔군요.$잠깐 한 눈 판 사이에 그 자가 어디로 꺾었는지 보지 못했습니다. 어디로 갈까요?,m6_3&m6_4,-,0,null,-,-,0
M6_3,당신이 이쪽으로 빠르게 달려오는 것을 보았습니다. 수상한 자가 황급히 달아납니다.$“잡아!”$설 원이 다급히 소리칩니다. 갈림길이 나왔군요.$잠깐 한 눈 판 사이에 그 자가 어디로 꺾었는지 보지 못했습니다. 어디로 갈까요?,m6_3&m6_4,-,0,null,-,-,0
M6_4,"이런, 이 쪽이 아니었나 봅니다. 당신은 결국 수상한 자를 놓치고 말았습니다.",m6_5,-,0,null,-,-,0
M6_5,다행히 옳은 길로 들었군요. 저 앞에서 정신없이 뛰어가는 것이 보입니다.,m6_5,-,0,null,-,-,0
M6_6_Politics,“거기 멈춰 서!”$소리친다고 멈출 거였으면 진작에 멈추지 않았을까요.$당신은 소리를 지르며 무섭게 쫓아가보지만 결국 놓치고 말았습니다.,m6_8,-,0,null,-,-,0
M6_6_Knight, 당신은 미친 체력으로 바로 뒤까지 쫓아갔습니다.$그런데 이게 무슨 일이죠? 로브를 잡자마자 검은 연기로 변하고 말았습니다.,m6_8,-,0,null,-,-,0
M6_6_Wizard,당신은 마력을 모으며 주문을 외웠습니다.,m6_6&m6_7,-,0,null,-,-,0
M6_7,제대로 성공했습니다. 중심을 잃고 허둥대다 넘어지는 것이 보입니다.$그런데 이게 무슨 일이죠? 로브에 손을 가져다 대자마자 검은 연기로 변하고 말았습니다.,m6_8,-,0,null,-,-,0
M6_8,"이런, 마법이 당신의 발에 걸리고 말았습니다. $미끄러워진 바닥에서 팔다리를 펄떡이던 당신은 결국 콰당 넘어지고 말았습니다.$수상한 자도 놓치고 말았군요.",m6_8,-,0,null,-,-,0
M6_9,당신은 수상한 자를 놓치고 힘없이 설 원에게 걸어갑니다. $“아쉽게도 놓쳤어요.” 구석 바닥에는 이질적인 모양의 검은 물건이 놓여져 있습니다.,m6_9,-,0,null,-,-,0
M6_10,“마법 폭탄이야.”$세상에! 폭탄이라니. 학교에 테러단체라도 있는 걸까요?$“여기서 해체해야해. 나는 마법 아티펙트를 차고 있어서 괜히 건드렸다가$마력증폭때문에 터져버릴 수도 있어. 혹시 네가 할 수 있을까?” $설원이 자신의 왼쪽 귓볼에 찬 귀걸이를 살짝 건드립니다.,m6_10&m6_11&m6_12,-,0,null,-,-,0
M6_11,"“생각보다 어렵진 않을거야. 우선 집중해.” $당신은 우선 폭탄의 구조를 면밀히 살펴봅니다.$아, 자세히보니 타이밍을 잘 맞추면 해제할 수 있겠군요.",m6_13&m6_14,-,0,null,-,-,0
M6_12,"“생각보다 어렵진 않을거야. 우선 집중해.” $당신은 우선 폭탄의 구조를 면밀히 살펴봅니다.$아, 자세히보니 타이밍을 잘 맞추면 해제할 수 있겠군요.",m6_13&m6_14,-,0,null,-,-,0
M6_13,"설원이 갑자기 세상 가장 예쁜 미소로 당신을 바라봅니다.$윽, 알겠어요. 못난 내가 해야지.$당신은 우선 폭탄의 구조를 면밀히 살펴봅니다.$아, 자세히보니 타이밍을 잘 맞추면 해제할 수 있겠군요.",m6_13&m6_14,-,0,null,-,-,0
M6_14,"다행히 성공했습니다! 폭탄 주변에 둘러져 있던 마법진이 사라졌군요.$“잘했어. 이 일은 축제가 끝나고 내가 교장선생님과 의논해볼 테니, 우선 비밀로 부쳐줘.”",m6_15,-,0,null,-,-,0
M6_15,이쯤이면 되었을까요…? 그런데 저기 반짝이는 붉은 빛은 뭘까요? $당신이 손을 가져다 대자마자 큰 폭발음이 귀를 울립니다.$“놀랐어? 이건 다행히 소리만 큰 폭탄이었던 것 같네. 아무튼 괜찮으면 됐어. $이 일은 축제가 끝나고 교장선생님과 의논해볼게.”$왜 설 원이 입만 뻥긋거리냐구요?$그게 무슨 소리… 혹시 당신 귀 안 아파요? $왜냐구요? 피나거든요,m6_15,체-2,0,null,-,-,0
M6_16_Politics,"“걱정하지마. 그들도 이미 한번 들켰으니, 더 위험한 시도는 하지 않을거야.” $설원이 말하는 그들이란 누구를 뜻하는 걸까요?$궁금하지만 우선 잠자코 있기로 합니다. ",m6_16,-,0,null,-,-,0
M6_16_Knight,"“걱정하지마. 그들도 이미 한번 들켰으니, 더 위험한 시도는 하지 않을거야.” $설원이 말하는 그들이란 누구를 뜻하는 걸까요?$궁금하지만 우선 잠자코 있기로 합니다. ",m6_17,-,0,null,-,-,0
M6_16_Wizard,"“걱정하지마. 그들도 이미 한번 들켰으니, 더 위험한 시도는 하지 않을거야.” $설원이 말하는 그들이란 누구를 뜻하는 걸까요?$궁금하지만 우선 잠자코 있기로 합니다. ",m6_18,-,0,null,-,-,0
M7_1,관료학부는 올해 토론주점을 연다고 합니다. $술과 토론이라. 어째서 축제에 있는지 대강 감이 오네요. 이번 주제는 ‘마도공학의 발달과 골렘의 진화가 가져올 인권적 가치 침해’ 라고 합니다.,m7_1&m7_2&m7_3,-,0,null,-,-,0
M7_2,밤하늘을 수놓는 불꽃은 언제 봐도 가슴을 뛰게하죠. $설령 그게 내 등록금으로 만들어진 것이라고 해도요. .$축제는 화려하고 사람들은 활기찹니다. $여기저기 부스들과 행사를 구경하고 있는데 저쪽에서 누군가 당신을 알아보고 다가옵니다.,m7_4&m7_5,-,0,null,-,-,0
M7_3,“여기 있었구나. 한참 찾았잖아! 같이 축제 구경하자고 말하려 했는데.” $그녀가 당신을 슬쩍 보며 괜찮아? 하고 덧붙입니다.,m7_6,고+1,0,null,-,-,0
M7_4,당신은 전 솔과 함께 관료학부의 토론주점으로 향합니다. 꽤 유서 깊은 전통 행사라 그런지 많은 사람들이 모여있습니다. 딱 한 테이블만 빼고요. 저쪽은 왠지 어두운 그림자로 덮여 있는 것 같이 보입니다. 주변을 살피던 도중 누군가 당신들을 알아보고 다가옵니다.,m7_7&m7_8,-,0,null,-,-,0
M7_5,"“아, 도전하려고? 물론 환영이야. 이제까지 저쪽만 도전자가 없어서 좀 난처했거든.” $도전이라니 그게 무슨 소리인걸까요?$당신은 곧 토론주점에 교수님이 참가한다는 소문을 기억해냅니다.$“그래! 우리가 도전하겠어. 가자” 도전이라는 얘기에 전 솔은 갑자기 당신의 손을 붙잡습니다.",m7_9,-,0,null,-,-,0
M7_6,딱봐도 어두운 느낌을 풍기는 교수님이 당신과 전 솔을 바라봅니다. $그저 토론일 뿐인데 전 솔은 왜 몸을 푸는 걸까요.$“학생은 골렘과 인권에 대해서 어떻게 생각하지?”$아직 시작도 안했는데 식은땀이 흐르는 것 같습니다. ,m7_10&m7_11&m7_12,-,0,null,-,-,0
M7_7,“학생 술잔은 마르지 않는 샘인가?”$교수님이 당신을 바라보며 묻습니다.$당신은 민망함에 머리를 긁적입니다.,m7_13,정-1,0,null,-,-,0
M7_8,“학생은 마치… 방청객같군.”$교수님이 당신을 바라보며 혀를 찹니다.$당신은 멋쩍게 웃으며 쥐구멍을 찾습니다.,m7_13,정-1,0,null,-,-,0
M7_9,“음…” $교수님이 당신을 바라보며 눈을 번득입니다.$자신감이 오른 당신은 더욱 활발히 토론에 참여합니다.,m7_13,정+1,0,null,-,-,0
M7_10,“....팥차 좋아하나?”$교수가 전 솔을 바라보며 묻습니다.$그녀는 비틀거리며 고개를 끄덕입니다. $당신은 교수가 웃음 사이로 움직이는 입모양을 읽어냅니다.$‘대학원’.,m7_24,-,0,null,-,-,0
M7_11,"“시간 괜찮으면, 같이 축제를 구경하는 게 어떻겠나?” $아이작의 무뚝뚝한 표정 위로 은빛 머리칼이 바람결에 잠깐 흔들립니다. ",m7_14,연+1,0,null,-,-,0
M7_12,당신은 아이작과 함께 관료학부의 토론주점으로 향합니다.꽤 유서 깊은 전통 행사라 그런지 많은 사람들이 모여있습니다. 딱 한 테이블만 빼고요.저쪽은 왠지 어두운 그림자로 덮여 있는 것 같이 보입니다. 주변을 살피던 도중 누군가 당신들을 알아보고 다가옵니다..,m7_15&m7_16,-,0,null,-,-,0
M7_13,"“아, 도전하려고? 물론 환영이야. 이제까지 저쪽만 도전자가 없어서 좀 난처했거든.” $도전이라니 그게 무슨 소리인걸까요?$당신은 곧 토론주점에 교수님이 참가한다는 소문을 기억해냅니다.$“비어있는 자리를 지나치는 것도 예의는 아니지.”$아이작은 작게 중얼거리곤 당신과 상의도 없이 의자에 앉아버립니다.",m7_17,-,0,null,-,-,0
M7_14,딱봐도 어두운 느낌을 풍기는 교수님이 당신과 아이작을 바라봅니다. $“학생은 골렘이 인권에 어떤 영향을 미쳤다고 생각하지?” $옆에 놓인 쓰레기통에 담긴 토론 문서를 보니 식은땀이 절로 흐르는군요. $“교수님께서 제시해주신 3번째 근거에서 논리가 부족하다고 판단됩니다.$그 이유는 마도공학의 발전이 단기간에 이루어진 것이 아닌…”$아이작과 교수님 사이를 도저히 끼어들지 못할 것 같습니다.,m7_18&m7_19&m7_20,-,0,null,-,-,0
M7_15,“지금 당장 누울 자리가 필요하다면 말해주게나.” $당신은 나오려던 하품을 꾹 참고 멋쩍게 웃어보입니다.$$(정신력-1),m7_21,정-1,0,null,-,-,0
M7_16,“쓰레기통은 여기 있네.”$당신은 종이를 반으로 접어 슬쩍 쓰레기통에 넣습니다.$$(정신력-1),m7_21,정-1,0,null,-,-,0
M7_17,“그 부분에선 그렇겠군.” $아이작이 의외라는 듯이 당신을 바라보며 고개를 끄덕입니다.$자신감이 오른 당신은 더욱 활발히 토론에 참여합니다.$$(정신력+1),m7_21,정+1,0,null,-,-,0
M7_18,“관료학부가 이런 인재를 놓친게 아쉽군.” $교수가 아이작을 바라보며 말합니다. 진짜 관료학부생은 옆에도 있는데 말이에요. $당신은 미소 짓는 교수의 입모양을 읽어냅니다. ‘대학원’.$아무래도 아이작의 앞날이 평탄치는 못하겠군요.,m7_22,-,0,null,-,-,0
M7_19,"토론주점에서 나오는데 순간 아이작이 휘청거립니다. $가만보니, 아이작의 얼굴도 빨간 것 같은데요?",m7_23,-,0,null,-,-,0
M7_20,"“그럴 리가.” $아이작이 비틀거리며 말합니다. 아무래도 취한 것 같네요.$당신은 뜻하지 않게, 아이작이 술을 잘 못한다는 걸 알게되었습니다.",m7_104,-,0,null,-,-,0
M7_21,기사학부는 올해 단검 룰렛을 준비했다고 합니다. 회전룰렛에 단검을 던져서 맞춘 상품을 가져가는 방식이라네요.$이거 안전은 보장된 거겠죠? ,m7_24,-,0,null,-,-,0
M7_22,어디 보자… 아! 밤에는 본교 마법학부 졸업생들이 화려한 불꽃놀이를 선보인다고 하는군요. ,m7_25,-,0,null,-,-,0
M7_23,밤하늘을 수놓는 불꽃은 언제 봐도 가슴을 뛰게하죠. $설령 그게 내 등록금으로 만들어진 것이라고 해도요. .$축제는 화려하고 사람들은 활기찹니다. $여기저기 부스들과 행사를 구경하고 있는데 저쪽에서 누군가 당신을 알아보고 다가옵니다.,m7_26&m7_27,-,0,null,-,-,0
M7_24,“여기 있었구나. 한참 찾았잖아! 같이 축제 구경하자고 말하려 했는데.” $그녀가 당신을 슬쩍 보며 괜찮아? 하고 덧붙입니다.,m7_28,고+1,0,null,-,-,0
M7_25,"“시간 괜찮으면, 같이 축제를 구경하는 게 어떻겠나?” $아이작의 무뚝뚝한 표정 위로 은빛 머리칼이 바람결에 잠깐 흔들립니다. ",m7_43,연+1,0,null,-,-,0
M7_26,당신은 전 솔과 함께 기사학부의 부스로 향합니다. $부스 안의 많은 사람들이 저마다 우리를 알아보고 흥겹게 반깁니다. ,m7_29&m7_30,-,0,null,-,-,0
M7_27,"“응! 당연하지. 나 이래봬도 단검 꽤 잘 던지거든”$전 솔이 손목을 풀며 밝은 어조로 말합니다. $당신과 전 솔이 단검을 신중히 고르고 있는데, 갑자기 웬 남학생이 가로막으며 말합니다.$“안돼! 전 솔, 넌 기사학부잖아. 패널티가 있어야 공정하지.”",m7_31,-,0,null,-,-,0
M7_28,"“딱히 그런 건 없어. 내가 갖고 싶은 건 1등의 명예거든!”$전 솔이 의기양양한 투로 말합니다.$당신과 전 솔이 단검을 신중히 고르고 있는데, 갑자기 웬 남학생이 가로막으며 말합니다.$“안돼! 전 솔, 넌 기사학부잖아. 패널티가 있어야 공정하지.” ",m7_31,-,0,null,-,-,0
